title,SGR_id
A Rare Case of Checkerboard-Like Becker Nevi with a Unique Distribution of Abnormalities,85097365590
Paraganglioma of the organ of Zuckerkandl and FH gene mutation,85099325347
Production of open-cell Al composite foams by direct casting with silica-gel beads,85058518318
Classification of superconducting transition temperature over 150K of metal polyhydrides using support vector machine,85148007409
Thai defamatory text classification on social media,85058433758
Correction to: Computational Lock and Key and Dynamic Trajectory Analysis of Natural Biophors Against COVID-19 Spike Protein to Identify Effective Lead Molecules (Molecular Biotechnology (2021) 63 10 (898-908) 10.1007/s12033-021-00358-z),85112198657
An SDN framework for video conference in inter-domain network,85046820617
Behavior of industrial building under seismic loading,85116495119
Encoder Control Enhancement in HEVC Based on R-Lambda Coefficient Distribution,85078350061
Positioning accuracy analyses on GPS single point positioning determination with GAGAN correction services in Thailand,85062219483
Comparison of electron temperature in DC glow discharge and AC glow discharge plasma,85077819130
E-waste dismantling community toward circular economy with ineffective hazardous waste management: a case study in buriram province thailand,85087001686
Offshore Crew Boat Sailing Time Forecast using Regression Models,85086069844
On the bisymmetric nonnegative inverse eigenvalue problem,85039417015
Safety and effectiveness of intravenous CT-P13 in inflammatory arthritis: post-marketing surveillance study in Thailand,85169293715
Does unit of account affect willingness to pay? Evidence from metaverse LAND transactions✰,85133740854
Effect of emulsifiers on physical properties and stability of oral rice bran oil nanoemulsion,85090323087
Gefitinib-associated lichen planus pigmentosus-like eruption,85108186370
UNDERNUTRITION AND ITS DETERMINANTS AMONG INDIGENOUS THAMI CHILDREN UNDER FIVE IN THE DOLAKHA DISTRICT OF NEPAL,85137481950
Fabrication of gelatin complexes/bio-nanocellulose nanostructured composite mats,85059951245
A column generation on two-dimensional cutting stock problem with fixed-size usable leftover and multiple stock sizes,85079072265
First South American record of the rare ichneumonoid subfamily Masoninae van Achterberg (Hymenoptera: Ichneumonoidea: Ichneumonidae) with description of a new species from Brazil,85071921659
Designer’s Guide for Life Cycle Assessment,85142638063
Maintenance management for transportation process in quarry industry,85045149311
Memorization and prediction capability of the interacting phase oscillators,85148022393
Disenchanting the end: Secular apocalyptic visions in 20th century boys,85087045454
New landscape of data and sustainable development in Asia,85121286428
Nonlinear model predictive control of inverted pendulum using iterative steepest descent algorithm,85062224724
Exploring the difference between implied volatilities of options embedded in convertible bonds and exchange-traded options and its contributing factors,85118357689
Performance Evaluations of C-Band 5G NR FR1 (Sub-6 GHz) Uplink MIMO on Urban Train,85159787534
Imaging nodal volume and survival in oral tongue cancer with cervical lymph node metastasis,85163466173
Classification of Generation of Thai Facebook Users Using Deep Learning with Probability of Words,85083676865
The optimal method for building damage fragility curve development,85116487175
Manipulation Planning Using Wave Variables,85128297012
Relevant factors and classification of student alcohol consumption,85049886823
Design and fabrication of robotic autopsy Saw,85069209605
CEOs and graduate business education,85065787839
Simulation Study on the Effect of Heterogeneity in Reservoir for Oil Production from Nanoparticle Combined with Surfactant,85122570413
Duplex optical amplifier for 10 Gb/s ethernet link over 120 km SSMF and 15 km DCF,85082653519
Should prophylaxis of venous thromboembolism in Asian patients undergoing knee and hip arthroplasty and hip fracture surgery be an issue?,85111522417
Heat Integration Design of Alpha Methyl Ester Sulfonate Production Process,85111136951
Effect of lidocaine nebuliser compared with NSS nebuliser in reducing cough symptom and pain in early tracheostomy care,85082058650
Thermal Self-Sufficient Operation of Hydrogen Production from Used Vegetable Oil,85122510911
A model for generating a lifestyle fashion brand from cultural capital for generation asia in Bangkok Thailand,85077219094
Prophylactic vs episodic treatment to prevent bleeds and preserve joint function in Thai children with moderate and severe haemophilia A,85075428580
Enhance Accuracy of Hierarchical Text Categorization Based on Deep Learning Network Using Embedding Strategies,85057745826
Improving the triple-cation perovskite solar cells by two-step deposition methods with perovskite seeds,85123689516
Investigation of infrastructure maintenance cost of intercity railway in Thailand,85074987883
Development of a prototype of autonomous vehicle for agriculture applications,85069161268
Optimum Design of a Ring-Shaped Clip Gauge,85096469631
Development of Delaminate Inspection by Using Sound Sensor and Pattern Recognition Technique,85083525494
Development of fairy tales electronic book design model using digital storytelling in gamification environment to enhance creative thinking and happiness in learning,85064500823
Variance bounds test of volatility expectations in eurodollar futures options markets,85070777727
Performance Improvement on a Learning Assessment Web Application Using AWS DynamoDB as a Cache Database,85169296407
In Reply: Protocol for Titrated Endocycloplasty When Combined with Phacoemulsification in an Exclusive Cohort of Angle Closure Glaucoma,85076443678
Sum of Values of the Ideal Class Zeta-Function over Nontrivial Zeros of the Riemann Zeta-Function,85166529583
Performance Assessment of Solid Oxide Electrolysis Cells Based on Different Electrolytes for Syngas Production,85122568358
An Evaluation of Supplier Performance based on a Three-Dimensional Fuzzy TOPSIS Framework,85107552491
A Strategy for Isolator in the Toucher–Isolator Game on Trees,85113596624
Correction to: Discrimination of Curcuma species from Asia using intron length polymorphism markers in genes encoding diketide-CoA synthase and curcumin synthase (Journal of Natural Medicines (2022) 76 1 (69-86) 10.1007/s11418-021-01558-2),85151285927
Forecasting Air Quality Index in Thailand Using Ensemble Method,85149686003
The Characteristics that Facilitate Spiritual Cultivation in Theravāda Buddhism Thailand,85131412515
Arthroscopic and Fluoroscopic Guidance Removal of Intratendinous Broken Instrument During Rotator Cuff Repair,85072278452
Correction to: System dynamics modelling of health workforce planning to address future challenges of Thailand’s Universal Health Coverage (Human Resources for Health (2021) 19 1 (31) 10.1186/s12960-021-00572-5),85103422885
Development of Programming Capability Framework Based on Aptitude and Skill,85054848555
Unusual presentation of alveolar capillary dysplasia with misalignment of the pulmonary veins in a child with respiratory syncytial virus pneumonia: A case report,85147121404
Park king: An IoT-based smart parking system,85084668652
Survival Benefits from Metformin Use in Pancreatic Cancer: A Systemic Review and Meta-analysis,85042551227
Combining accelerometry-based motion artifact cancellation with pulse oximetry processing,85049908202
Ohm phanphiroj's underage:Some queer thoughts on photography and night-time Bangkok,85141208681
The integration of human thermal comfort in an outdoor campus landscape in a tropical climate,85041225504
In the name of national security Thailand and the securitisation of the Rohingya,85142778727
Classification of advertisement text on Facebook using synthetic minority over-sampling technique,85061895439
Detection of Atrial Fibrillation based on Synchronized Beats Image with Lightweight Neural Network,85140587124
Skin manifestations in COVID-19: The tropics experience,85090111343
Innovative Eco Biofilter/Membrane Bioreactor (MBR) Technology for Community Wastewater Recycling,85079618294
